User Type,Username,Date,Text
,Cyber1000RR,2012-10-31T06:32Z,Thank You For All The SOA Episodes! As Always A/10 V/10 Keep Them Coming!
,lollyleah,2012-10-31T06:41Z,Thanks for the excellent downloads.....
,peterpark,2012-10-31T07:13Z,Yes thank you very much for uploading these. Love this show.
,Barry_Soetoro,2012-10-31T11:47Z,thank you!
,cindeej64,2012-10-31T12:19Z,Thank you!!
,PBstreetgang,2012-10-31T18:28Z,Appreciated
,SurfandSkyboy,2012-10-31T22:55Z,"What a dude you are buddy, Thanx so much for your work in sharing these episodes, you are a LEGEND...."
,Solidstores,2012-11-01T00:29Z,Amasing...still looking for the sub.. Can't find it on your page.. For my deaf brother..
[T],GlowGaze,2012-11-01T00:59Z,"Here's the direct link for it, Glad that our work is helping your brother enjoying his show:

http://glowgaze.com/forum/attachment.php?attachmentid=4048&d=1351686825"
,goninon2000,2012-11-01T16:31Z,"I just wanted to tell you how much i love you GlowGaze.
Thankyou for these constant uploads with fantastic quality and speed.
"
,vocalised80,2012-11-02T12:35Z,"Sub this Sub that, to be humble i give a big up
to GlowGaze onn all his SOA up's

Subs are there if you need em, turn off if don't

A/V on all SOA season 5 ep's is


10/10 hell yeh GG"
,GSPT,2012-11-03T11:48Z,"From OZ, a BIG thanks."
,xoScar,2012-11-14T07:12Z,Another Great Torrent!! Thank you!!
