User Type,Username,Date,Text
,barneyawesome,2012-03-01T15:58Z,is this patched for 3.55?
,tijnonlijn,2012-03-01T16:39Z,"3.55 TB Patch is included, as you can see in the title"
,Alanz2223,2012-03-03T19:54Z,How can I play this? Please reply I need help..What can I download?
,tijnonlijn,2012-03-04T17:02Z,"Alanz2223

Get a v 3.55 ps3 or download, get a true blue dongle, get tb cfw, copy blus to external hdd, replace eboot.bin and param.sfo with cracked onces by paradox, copy 1.02 update to external and run update, install multiman, play! anything else?"
,.Korpiklaani.,2012-03-06T13:37Z,"huh,sound very complicated....i hope i can do it"
,.Korpiklaani.,2012-03-07T20:38Z,"tijnonlijn,can you tell me if you experienced lag problems while playing? like to when is many creatures around or bcs of heavier spells cast? i saw some people having problems with it?"
,tijnonlijn,2012-03-07T23:00Z,"its running from an internal ssd in my ps3 but i do experience a tiny bit of lag, but its very very minimal. got problems?"
,.Korpiklaani.,2012-03-13T13:30Z,"i ll play it in 2 months,when i buy ps3,im low on cash right now. just wanted to know,i heard there is no lag on xbox however,but im die hard ps fan,so i wanted your opinion on that. little lag is nothing,i finished dl-ing,so,cant wait to try it out!"
,atengk9,2012-03-14T08:16Z,"awesome tijnonlijn!
tq for uploading. "
,tijnonlijn,2012-03-19T20:51Z,"Running this isn't easy .Korpiklaani. as you need a PS3 with firmware 3.55, which is from more than a year ago, and additional hardware.  When you buy a new PS3 you'll find it ""uncrackable"" and therefor unable to run games the unofficial way. You'll have to buy the game, but it's worth buying."
,naldoloko,2012-03-22T03:17Z,"Hi tijnonlijn. D you know why i get 80029519 error initialization when i try to start the game? i followed all the instruction.. multiman is loading the game, the icon appears in the games menu, but when i try to start this (""X""), returns the error.. can u helpme? thanksss!!"
,tijnonlijn,2012-03-25T22:38Z,"@naldoloko

Try these options: Delete the update and try running it and copy the game to internal HD. If it still doesn't work, go to game options in multiman (press square when skyrim is selected) en uncheck all boxes below the cover art exept Game Disk. Try running again and let me know if it works."
,.Korpiklaani.,2012-03-30T18:55Z,how you mean uncrackable? ill just downgrade it to 3.55.
,Dragzx,2012-04-02T17:53Z,"Is it possible to play this only with multiman and cfw 3.55? because i dont want to buy true blue dongle, i have a jailbreaked console, so is there a way to play without true blue dongle and only with multiman and cfw. please tell me what to do, cause i waited lot for this to dload and wanna get this running, please tell me steps. thanks! :)"
,tijnonlijn,2012-04-04T13:39Z,".Korpiklaani.

Yes, if you want to buy $80,- E3 flasher and $60,- TB to play a $50,- game without support you can. "
