User Type,Username,Date,Text
,paprboy,2012-03-14T01:01Z,"Thank you George Barnett for doing ""whatever you fucking like"" ;-) Never heard of you before, but i will gladly take this chance and listen to this album and promote it amongst my friends if it's good. "
,-Taff-,2012-03-14T15:18Z,"This is an awesome album - made even more so by the fact that he wants to get it out to as many people as want it! 
I just want to listen to it again and again and again. And then I am going to buy it - because I don't have too."
,ycfc19,2012-03-14T15:25Z,"Great music, talented musician"
,-twisted-,2012-03-14T17:08Z,Thank you for sharing :)
,starskram,2012-03-14T17:21Z,"Awesome guy , dloading , hope you do well !"
,sotol,2012-03-14T17:23Z,Awesome album thanks George for the free download!
,illwill180L,2012-03-14T17:28Z,"cool music,never heard of George Barnett till now thank you, your talented . will refer you to my friends."
,rigmar_radio,2012-03-14T17:33Z,"Thank You George,   I am so impressed I have sent it out to my units, who lease licensed music from me.   Hopefully the World wide exposure will help you achieve your goals and ambitions sooner rather than later..   TW International Music Services"
,reli4ble,2012-03-14T17:45Z,light a fire is good one
,BatFalcon,2012-03-14T17:49Z,"Intelligent Pop, this is exactly what I need just now! Just checked out your page, very inspiring to a young fellow like me working on the same thing. I hope one day we meet:) keep lovin', Holla Austin TX"
,SifuWolf,2012-03-14T17:53Z,"Sounds Awesome So Far! Great great Talent in that guy, playing almost all the instruments. Better yet, he's practically giving the music away for free on Torrents. But still going to buy it if it is in the stores around here.

Thanks George!"
,PastaBude,2012-03-14T18:15Z,"Paprboy in the first comment said it all.
Thank you!
All the best, P"
,kage_dk,2012-03-14T18:22Z,Thank you George Barnett fuck ACTA!!!!!!!!!!!
,Nombeh,2012-03-14T18:22Z,"You're one hell of an artist, and for being so awesome about all this I will buy your album as soon as I save up. Thanks George :)"
,rica_roel,2012-03-14T18:25Z,"wow nice album, thanks for sharing!!"
,_BongRipper_,2012-03-14T18:27Z,Wow dude. Never heard of you but it sounds right up my alley. Thanks for being a real person. I think alot of people discount the part where many of us torrenters download this to see if it's even worth throwing the cash at. Starting download now.
,nke77,2012-03-14T18:27Z,"Thanks i love what you are doing, Big up for you.
And i will buy your album."
,Nombeh,2012-03-14T18:33Z,"Extending my last comment, I am seeding this to ratio 5.00, 'cos people need to hear you!"
,jade007,2012-03-14T18:39Z,"thanx for this! I checked it out and liked it very much. U r talanted, dude) 
and its great u put it here) "
,kirby,2012-03-14T18:47Z,"Nice one mate, dunno who you are but all the best with ya future n shit ;D keep doing what you love"
,c3poli,2012-03-14T18:55Z,Respect bujacasha
,panamalynn,2012-03-14T19:13Z,Did not know about you until now.  Love your music and will definitely get the word out to friends.
,MCooper86,2012-03-14T19:32Z,Thank you!
,dubblue4,2012-03-14T19:39Z,"you're old school, man. thanks."
,katzk,2012-03-14T19:52Z,"Listened to a couple songs on the website — great stuff! Thanks for offering a free download, definitely getting it. "
,mrjhov79,2012-03-14T19:55Z,Solid move and I'm gonna follow your lead and do whatever the fuck I want as well. I'll be downloading and sharing with my friends! Simply Brilliant!
,tulane39,2012-03-14T20:22Z,Great music.
,shuddAcuddAwuddA,2012-03-14T20:51Z,..Now what would happen if all the musicians did what they fucking liked..dl'ing for lolz if you suck I will tell you.!
,xalint_1,2012-03-14T21:01Z,never herd of george barnett....but i am broke and i respect what hes doing so ill gladly get this torrent...thanks george we need more ppl like u
,dogwars,2012-03-14T21:12Z,Anyone else think he looks like Frodo from LOTR?
,madmuscles,2012-03-14T21:14Z,I support this kindly concerned investment and believe you are who you say you are. 
,youngbull89,2012-03-14T21:31Z,"not my kind of music, but i have respect for you.  i will be buying this album. you care about music so, ill support you"
[H],HeroMaster,2012-03-14T21:36Z,"Lets hear to some good music, thanks TPB :)"
,Iulzsec,2012-03-14T21:44Z,Thank you George for sharing your music with us! I have registered to PirateBay only to let you know how appreciated this is! :-)
,azkabanics,2012-03-14T21:50Z,"Ey socio  ta buena la música loco !
me gusto el álbum esta bien 
exitos ........"
,shuddAcuddAwuddA,2012-03-14T21:53Z,Moonlight is a great song.  There are a few good tracks also...I dont like the album cover.
,MACKerMD,2012-03-14T21:54Z,"Thank you very much for sharing your (he)art, dedication and effort you put into this album with all of us. 
The love of the music is worth helping you getting you more known than that 3-letter-newssite."
,shuddAcuddAwuddA,2012-03-14T21:56Z,..and yeah he looks a lot like frodo baggins...I bet Sam Gamgees did some backing vocals.
,ZKC,2012-03-14T22:20Z,GOOD LUCK GEORGE HOPE THE MUSIC CAREER WORKS FOR YOU. LONG LIVE THE PIRATE BAY!!!
