User Type,Username,Date,Text
,DarkVoid1990,2012-08-12T22:08Z,"STEAM validation rejected

How to fix this?"
,Bebot2012,2012-08-12T23:34Z,@darkvoid1990 try to close the steam app or turn of your internet it works
,DarkVoid1990,2012-08-13T11:38Z,"Hi man!

Doesn't work, steam closed and uninstalled."
,WithLoveTaco,2012-08-13T17:39Z,It Says I Dont Have Permission To Run Sounter Strike Please Help
,shwag30,2012-08-13T17:40Z,works fine for me but there is a fps ping counter on the lower right of the screen i can not seem to get rid of.....anyone know how to get rid of this ?
,varna_81,2012-08-13T21:31Z,net_graph 0
,DarkVoid1990,2012-08-14T13:45Z,"varna_81

How to fix this?

STEAM certificate length error!"
,varna_81,2012-08-14T13:59Z,what server you are trying to connect ? 
,DarkVoid1990,2012-08-16T19:16Z,Zm. Problem salved. Date and time changed.
,P4Ms,2012-08-21T07:54Z,hl2.exe has stopped working!!!
,varna_81,2012-08-21T17:10Z,change folder name !
,290day,2012-08-25T08:36Z,"To me only zombie CSMEGA-BG servers work while rest of zombie servers that I find by ""FIND SERVERS"" menu button just won't work. It says that ""server is running newer version of game"".
 =( I want play more zombie servers than just one .__."
