User Type,Username,Date,Text
,Ichiroyoung,2012-03-10T18:20Z,"hawk and dove 
http://thepiratebay.se/torrent/7092125/Hawk_and_Dove_07"
,alvin0524,2012-03-10T22:04Z,thanks for the upload !!! ichiro can i request for Fairest? its not under new 52 but its also from DC. will you also be uploading the new52 added titles and AVX? thanks again.
,Ichiroyoung,2012-03-10T23:13Z,"@alvin0524

I can upload Fairest 4 u  :)
I am thinking about uploading the new 52 mini series ande the second wave will be uploaded in may when they come out. AVX is something im really looking forward 2 so we will see what ill do with that"
,Bubbers83,2012-03-11T03:25Z,"Don't know if you can find them, but any chance of an up til now torrent of all ""Infestation 2"" related material from IDW? and posting the others as they come out?"
,alvin0524,2012-03-11T07:57Z,thanks for uploading the fairest ichiro. hope you can still manage to find time uploading the new52 mini-series and AVX. thanks again. cheers.
,JaypeeTheHuman,2012-03-11T10:17Z,Thanks heaps Ichiroyoung
,kissfan1,2012-03-11T12:32Z,"Thank you!
I was getting nervous ....!"
,BSnapp,2012-03-15T06:59Z,"Thank you for the excellent work. I have a request..
Looking for Reed Gunther #7, 8, & 9
Let me know if you can help me out. Once again, thank you."
,jonahhateswhale,2012-03-15T11:36Z,"Great, thanks for this again"
,surferlord,2012-06-18T11:55Z,Thanks! :D
