User Type,Username,Date,Text
,Danljohn,2012-03-21T05:18Z,Thanks from a Canadian in Colombia
,SF.CA.USA,2012-03-21T05:30Z,Thanks from an American in Mexico
,hablodios,2012-03-21T06:02Z,Thanks from a Mexican in jail.
,sm0gg,2012-03-21T06:13Z,Thanks from an Australian in Australia :D
,SF.CA.USA,2012-03-21T06:54Z,this is fun
,Dreamtz,2012-03-21T06:54Z,Thanks from a maori in the dole office. 
,Popaiolos,2012-03-21T07:19Z,Thanks from a Greek in despair
,skunkfu,2012-03-21T07:36Z,Thanks from an American in Ex-Yugoslavia 
,Amp1tude,2012-03-21T08:44Z,Thanks from a Bosnian in New York
,Kankae,2012-03-21T09:45Z,Thanks from a Colombian in Hungary!
,IrishDuckie,2012-03-21T11:48Z,Thanks from a Swede in Netherlands
,rapesoda,2012-03-21T12:13Z,"Thanks from a Russian in Alaska
http://teabagging.us"
,strghart2,2012-03-21T12:37Z,thanks from a guy in K.C.Mo. with cancer
,Ianesta,2012-03-21T14:27Z,Thanks from a Martian in your butt with a probe
,RefOrMe,2012-03-21T19:56Z,Thanks from a guy in Detroit wishing he was somewhere else.
,suecanada,2012-03-22T01:16Z,"Thank you ,you always have the best torrents. You wouldn't happen to have any sons of anarchy would you?"
,Pi.Rat,2012-03-22T02:57Z,"Thanks, from a merry midget in menopause."
,Johnathandub,2012-03-22T10:29Z,Thanks from An American Werewolf in London.
,trowell4356,2012-03-22T14:39Z,thanks from a geezer in the here and now
,BreakingBadFan,2012-03-22T20:53Z,"Thanks from an American in America or am I in Hell? Maybe im in heaven with all this free shit around lol. thanks eztv, you the best!"
,zacharythax,2012-03-23T00:18Z,Thanks from an American in Columbia 
,jerxus,2012-03-24T01:00Z,Thanks from a dog in Brooklyn
,chcl,2012-03-27T16:54Z,Thanks from the joker in brazil! ha! ha! ha!
,Candu339911X,2012-03-27T23:01Z,Thanks so much! Great series!
,haberdash,2012-05-01T09:14Z,"Thanks from R'hllor, lord of light."
