Filename,Size,Unit
Sonic Firestorm/06 Soldiers Of The Wasteland.mp3,22.41,M
Ultra Beatdown/05 The Last Journey Home.mp3,18.93,M
Inhuman Rampage/06 Cry For Eternity.mp3,18.83,M
Ultra Beatdown/07 Inside the Winter Storm.mp3,18.77,M
Sonic Firestorm/01 My Spirit Will Go On.mp3,18.12,M
Inhuman Rampage/02 Revolution DeathSquad.mp3,18.1,M
Ultra Beatdown/02 The Fire Still Burns.mp3,18.06,M
Ultra Beatdown/10 Scars Of Yesterday.mp3,17.94,M
Sonic Firestorm/08 Once In A Lifetime.mp3,17.79,M
Inhuman Rampage/04 Operation Ground And Pound.mp3,17.77,M
Ultra Beatdown/04 Heartbreak Armageddon.mp3,17.66,M
Sonic Firestorm/05 Above The Winter Moonlight.mp3,17.21,M
The Power Within/05 - Wings Of Liberty.mp3,17.05,M
Inhuman Rampage/01 Through The Fire And Flames.mp3,16.86,M
Valley Of The Damned/06 Disciples Of Babylon.mp3,16.69,M
Ultra Beatdown/08 The Warrior Inside.mp3,16.6,M
Ultra Beatdown/01 Heroes of Our Time.mp3,16.56,M
Valley Of The Damned/02 Valley Of The Damned.mp3,16.53,M
Inhuman Rampage/05 Body Breakdown.mp3,16.02,M
Valley Of The Damned/07 Revalations.mp3,15.77,M
Sonic Firestorm/02 Fury Of The Storm.mp3,15.54,M
Inhuman Rampage/07 The Flame Of Youth.mp3,15.35,M
Valley Of The Damned/08 Evening Star.mp3,15.26,M
Valley Of The Damned/04 Black Winter Night.mp3,14.95,M
Ultra Beatdown/03 Reasons to Live.mp3,14.73,M
Inhuman Rampage/09 Lost Souls In Endless Time.mp3,14.61,M
Sonic Firestorm/07 Prepare For War.mp3,14.33,M
Valley Of The Damned/10 Where Dragons Rule.mp3,13.64,M
Inhuman Rampage/08 Trail Of Broken Hearts.mp3,13.59,M
Valley Of The Damned/05 Starfire.mp3,13.51,M
Valley Of The Damned/03 Black Fire.mp3,13.28,M
Sonic Firestorm/Cry of the Brave.mp3,13.22,M
Sonic Firestorm/03 Fields Of Despair.mp3,12.42,M
Valley Of The Damned/09 Heart Of A Dragon.mp3,12.34,M
The Power Within/03 - Cry Thunder.mp3,12.26,M
Ultra Beatdown/06 A Flame for Freedom.mp3,12.23,M
Inhuman Rampage/03 Storming The Burning Fields.mp3,12.21,M
The Power Within/11 - Cry Thunder (Live Rehersal) (Digital Only Bonus Track).mp3,12.12,M
The Power Within/09 - Last Man Stands.mp3,12.06,M
Sonic Firestorm/04 Dawn Over A New World.mp3,11.94,M
The Power Within/06 - Seasons.mp3,11.79,M
The Power Within/01 - Holding On.mp3,11.45,M
The Power Within/07 - Heart Of The Storm.mp3,10.99,M
The Power Within/12 - Heart Of Storm (Alternative Chorus Ver.) (Digital Only Bonus Track).mp3,10.9,M
The Power Within/08 - Die By The Sword.mp3,10.77,M
The Power Within/04 - Give Me The Night.mp3,10.42,M
The Power Within/10 - Seasons (Acoustic Ver.).mp3,10.33,M
The Power Within/02 - Fallen World.mp3,9.66,M
Ultra Beatdown/09 Strike Of The Ninja.mp3,7.58,M
The Power Within/13 - Avant La Tempete (Digital Only Bonus Track).mp3,4.76,M
Valley Of The Damned/01 Invocation Of Apocalyptic Evil.mp3,567.54,K
The Power Within/DragonForce â The Power Within 2012 front.jpg,165.76,K
Valley Of The Damned/Valley of the Damned.jpg,125.76,K
Inhuman Rampage/Inhuman Rampage.jpg,23.45,K
Valley Of The Damned/Valley of the Damned [Alternate].jpg,17.34,K
Sonic Firestorm/Sonic Firestorm.jpg,9.55,K
Ultra Beatdown/Ultra Beatdown.jpg,8.95,K
Ultra Beatdown/Ultra Beatdown [Alternate].gif,5.97,K
