User Type,Username,Date,Text
[T],charlesfire22,2012-04-08T17:43Z,Thanks For This
[V],loverulz,2012-04-08T18:13Z,Great movie.......
,mtalha,2012-04-08T18:29Z,"Nice work but its taking too much time in downloading !!!!!
:("
,atti4u,2012-04-08T18:35Z,Sam you are really gr8..the true royal bengal tiger..could you please upload SHARLOCK HOLMES A GAME OF SHADOWS
,atti4u,2012-04-08T18:37Z,Dear Friends..please seed this movie..I promise that i will seed it to you from 12 pm till 8 am morning today
,atti4u,2012-04-08T18:38Z,dear friends..please seed this movie and I will seed it for you from 12 am  till 8 am 
,n1ckyc,2012-04-08T18:48Z,"Thanks SaM, is the subtitle file missing ?"
,n1ckyc,2012-04-08T18:50Z,"Thanks SaM, is the subtitle file missing on this ? As it doesn't seem to be in the file list."
,gupte,2012-04-08T18:54Z,any comment on a/v
,sanjaya1,2012-04-08T19:00Z,Thanks dude!!!
,mtalha,2012-04-08T19:30Z,"Can somebody tells me the meaning of Seeders and Leechers ???
And how it helps us in Downloading ??
PLz"
,sonicsid,2012-04-08T19:54Z,bc.. 219 seeders kaunse duniya ke hai... mc bc - kabse 14.6% pe atka hun.. salla got 300 peers connected now.. bc sab nivya/pacenet/in2cable/star/fivenet users r @ same %. ek bhi seeder connect nahi hoo raha ... 
,mrsabih,2012-04-08T20:01Z,please seed guyz
,mrsabih,2012-04-08T20:02Z,its stuck on 14 percent if u upload it so then seeded aswell F
,sohaibonline,2012-04-09T00:55Z,seeeed plz...
,prithvi19,2012-04-09T06:23Z,"http://thepiratebay.se/torrent/7170437/Anarkali_Disco_Chali_-_720p_-_Full_Song_-_Housefull_2 

anarkali disco chali in HD 720p"
,Kaala,2012-04-09T14:51Z,"Thanks a LOT SaM. Just a Request? Can you upload Kandireega DVDRip as soon as possible. i have waited 8 months for that movie's dvdrip. and what is the meaning of ""Seeders"" and ""Leechers"". I know you won't reply, but Help Me!"
,WaVeDouTT,2012-04-09T18:12Z,Please Seed.
,WaVeDouTT,2012-04-09T18:13Z,Taking forever to download please seed.
,jags_beni,2012-04-09T19:37Z,"@ Kaala :
SEEDS : the people who are using the torrent client and finished downloading the movie , game.....etc and they are in seeding mode (that means we take the movie , game etc........and if the seeders is zero then....you cannot download the movie , game cause there isnt anyone grab the file from & if the seeders increased that means the download speed increase
LEECHERS : the people that are downloading the file (movie , game)
and havent finished yet.....and if the leechers increased that means the network will ne crowded and the download speed will be reduced 
so better seeders better torrent
more leechers badtorrent
50 seeds / 50 leechers.......better than 500 seeds / 1000 leechers
so that means download speed = seeds / leechers"
,jags_beni,2012-04-09T19:38Z,DDR SAM A GREAT GUY
,WaVeDouTT,2012-04-09T19:48Z,Great Movie Quality is Great as of for now.
,kansal009,2012-04-09T21:08Z,i m waiting allways for saM vid torrent super vid/aud and 100% origenal no fake torrent thanks saM
,khizar94,2012-04-10T00:46Z,Seed please guyss ....
,jayhanton,2012-04-10T01:10Z,keep these shitty paki movies out of the movie section......fucking bollywood bullshit!!
,reelook,2012-04-10T04:10Z,awesome rip bro...u r great...will seed till next week...:-))
,Prince5577,2012-04-10T08:12Z,nice print
,Xebecs1,2012-04-10T08:49Z,"@jayhanton Or you can keep yourself away from the movies section...
Ungrateful putz..."
