User Type,Username,Date,Text
,palmerrulzah,2012-06-28T07:58Z,"EZTV Thankyou so much for your awesome contributions over the years, you have provided me with hours of entertainment and i feel like i owe your team a big thankyou
I wish you the best

Palmer"
,xmetallica21,2012-06-28T08:30Z,Thank you!
,3Dazz,2012-06-28T12:14Z,"palmerrulzah said it all, Thanks!!"
,Vigorion,2012-06-28T12:15Z,Thank you eztv! You are awesome!
,NYTDDS,2012-06-28T17:25Z,Thanks Joshie. Been following you since shoutcast.
,torrinator72,2012-06-28T19:30Z,luv that series! Many thx for the share :)
,trafficfighter,2012-06-28T21:41Z,where can I vote for favourite uploader? thanks eztv!
,jackson5more,2012-06-29T01:22Z,"As always too ez - many thanks ~
Also, kudos to the Futurama writers who seem to have finally landed on their feet with this one"
,supertongo,2012-06-29T03:09Z,thank you!!
,arildus,2012-06-29T16:50Z,Thanx:)
,101pepsi,2012-07-02T02:04Z,thanks alot
,reduxx,2012-07-03T19:42Z,"You are a god, eztv. Thanks guys!"
,fatkidseatcake,2012-07-06T22:04Z,+1 eztv.  of course that goes w/o saying.  your uploads are always incredible.  Keep up the excellent work
,Deathspanka,2012-07-09T18:38Z,Good news everyone!! +1 for eztv :)
,kavaran,2012-07-31T02:56Z,"DISREGARD THAT, I SUCK COCKS!!!1! "
,rumpel,2012-08-04T17:04Z,ThanQ!
,planex09,2012-08-19T09:43Z,"Hey, eztv! Your rip of Futurama S07E07 doesn't show up in the search results! What gives?!"
