User Type,Username,Date,Text
,Night_89,2012-11-16T17:36Z,"thanks

plz upload 
Titanic 1080p FASM"
,dubblue4,2012-11-16T19:09Z,thanks
,3htthe,2012-11-17T03:14Z,Any chance you'll do a 1080p rip of this?
,i.m.d.1,2012-11-17T14:57Z,"Great quality and a great mind twisting movie!
I also found eng subtitles that works perfect with this:
http://www.freesubtitles.net/subtitles/looper-2012-dvdrip-ac3-xvid-remixhd-english-id-559849.html"
,Burning Red Ivanhoe,2012-11-17T15:27Z,"Thanks for the movie, and thanks imd1 for the subs!"
,chaitucha,2012-11-17T18:54Z,please upload 700 Mb print of this
,jelena87,2012-11-17T19:32Z,Hope quality is good...
,jelena87,2012-11-18T04:04Z,Huh green skull...The size of this torrent is 1.80GB not 1.8GB
,Vaders--,2012-11-18T22:51Z,"jelena87 

WTF are you taliking about? Shut up retard!"
,curvenger,2012-11-19T17:14Z,"jelena, 1.80 GB == 1.8 GB == 1.80000 GB or you can add as many 0's as you like. its same. Go back to school and do your homework. no hard feelings ok. :)"
,fragmatist,2012-11-20T23:54Z,jelena87 = idiot
