User Type,Username,Date,Text
,burrburrrubbrubb,2012-04-29T14:10Z,"Thank you! Thank you!!! Any chance of uploading Fredrick Eklunds porn film? Its called 'Million Dollar Fisting'

Thanks"
,burrburrrubbrubb,2012-04-29T14:23Z,Seed for fucksake all you selfish leeching bastards who hit 100pc and disconnect. 
,burrburrrubbrubb,2012-04-29T14:24Z,1.6kbs ps WTF????
,burrburrrubbrubb,2012-04-29T14:29Z,"Thats it, I'm setting fire myself."
,burrburrrubbrubb,2012-04-29T16:27Z,For fuuuuuuuucccccccckkkkkkkkkkkkkkkkkkkkkkkkkkkssssssssssssssssssssssssssaaaaaaaaaaaaaaaaaaaaaaaaaaakkkkkkkkkkkkkkkkkkkkkkkkkkkeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee!!!!!!!!!!!!!!!!!!!!!!!!
,burrburrrubbrubb,2012-04-29T16:39Z,"http://www.tv-links.eu/tv-shows/Million-Dollar-Listing-New-York_31515/season_1/episode_8/video-results/

Here you go you leeching wankers! Seeing as you have no intention of sharing you may as well watch it here as I just did. I hope you all get cancer of the anus!"
,seemovies,2012-04-30T15:54Z,why on earth would you upload all the episodes but skip ep 4 and 5
,mymplus,2012-05-02T02:07Z,Please Seed this peeps.  Its not working.  Been trying for 3 days and only at 37%
,12x155,2012-05-02T03:07Z,"C'mon people, seed! I'm stuck on 37% too"
,tan123war,2012-05-02T06:17Z,"stuck at 37%, upload more torrents. tried couple of times already need help."
,panamalynn,2012-05-03T17:21Z,How rude not to seed.  I finally went elsewhere to get this.  Just remember that Karma is a bit&*
,kevmik,2012-05-03T19:23Z,"Download it here or you will be stuck at 37%

http://fileking.co/aimmgvm3nmcg/million.dollar.listing.new.york.0108-yestv.mp4"
,dman1007,2012-05-03T23:21Z,thanks kevmik
,bryentheartist,2012-05-09T05:39Z,i never got to seed as i have been stuck on 37.4 for over a week. i have seen that gay porn star in 2 jet set movies he/s a top  and he tops who would of thought :) 
,torsearch,2012-05-09T12:40Z,"HOW ABOUT SOMEONE SEEDING THE DAMN FILE???? 
I've been stuck on 37.4% for about 5 days now!!"
