User Type,Username,Date,Text
,crwildman,2012-12-30T06:47Z,Thanks for this
[T],yerisan710,2012-12-30T06:53Z,"thx
scene4all
&
kely258"
,JoelMon,2012-12-30T07:06Z,A/V ?
,Pakosan,2012-12-30T08:23Z,thnx
,emumatic,2012-12-30T13:49Z,"v:8
a:9"
,stabbie2,2012-12-30T17:33Z,Just spent 2 hours downloading this. Can you say fugasi. Forgetaboutit. 
,stabbie2,2012-12-30T18:04Z,Me bad. It didn't play with KMP player on laptop but does work on WDTV. 9/9. Sorry for prior post. 
,Music_Is_My_Life,2012-12-30T19:30Z,"Scene4all, I love you. Thanks."
,murder-onez,2012-12-30T21:26Z,So many screeners these days.. someone been naughty..
,doug13,2012-12-30T21:30Z,"stabbie2 
fugasi is your mother, P2P is always legit"
,stabbie2,2012-12-30T21:51Z,As I said. I'm a jack wagon. Sorry for that. 1000 lashes for me. Oscar time. Al screeners flying. Favorite time of year. 
,ust2,2012-12-30T22:00Z," Only A/V rating is 8/9 and yet it's -3..?

 TPB users are so inconsistant these days, always have to check yourself to know anything now."
,Music_Is_My_Life,2012-12-30T22:34Z,"A: 8
V: 9 (Looks like a dvdrip)
M: 8"
